      Iteration        x-coord        y-coord              u              v              M              p              T            rho
             69   0.5940397351  0.02572514345    579.1481304    50.66889591    1.857669861    1433.917424    243.7003229  0.02049738142
             69   0.5940397351  0.03546789201    573.0107406    50.13196218    1.827277471    1433.919587    246.5644081  0.02025931498
             69   0.5940397351  0.04521064058    570.0170085    49.86942334    1.820036793    1433.917704    245.9399452  0.02031072847
             69   0.5940397351  0.05495338914    570.1717151    49.87933482    1.821014712    1433.892521    245.8089705  0.02032119377
             69   0.5940397351  0.06469613771    570.2362998    49.88621975    1.821374689    1433.904576     245.767577  0.02032478724
             69   0.5940397351  0.07443888627    570.2508227    49.90730825    1.821461383     1434.05811    245.7581832  0.02032774047
             69   0.5940397351  0.08418163484    570.2597327    49.91386851    1.821511412    1434.104936    245.7527959  0.02032884987
             69   0.5940397351  0.09392438341    570.3258772     49.8372938    1.821824936    1433.480882    245.7190519  0.02032279422
             69   0.5940397351    0.103667132    570.3995449    49.74513766    1.822171106    1432.733657    245.6817984  0.02031528064
             69   0.5940397351   0.1134098805     570.253043    49.92767193    1.821482507    1434.223552    245.7559069  0.02033027392
             69   0.5940397351   0.1231526291    569.8466365    50.43625888    1.819576783    1438.379246     245.961092  0.02037217232
             69   0.5940397351   0.1328953777    569.8125525    50.47002479    1.819413043    1438.660118    245.9787275  0.02037468952
             69   0.5940397351   0.1426381262    570.9442876    49.01811982    1.824715432    1426.885054    245.4081174  0.02025491431
             69   0.5940397351   0.1523808748    572.5226232     46.9947824    1.832178854    1410.632626    244.6066328  0.02008981976
             69   0.5940397351   0.1621236234    571.8404131    47.81154995    1.828917539    1417.186143    244.9566174  0.02015431612
             69   0.5940397351   0.1718663719    566.9902082    53.78257753    1.806212381    1466.500523    247.4035797  0.02064935965
             69   0.5940397351   0.1816091205      561.00203    61.12229473    1.779132455    1529.274165    250.3453691  0.02128022105
             69   0.5940397351   0.1913518691    563.3658626    57.58789186    1.789358925    1499.627877    249.2314837   0.0209609493
             69   0.5940397351   0.2010946176    579.8857063    35.95217453    1.867508611    1327.967663     240.839685  0.01920833824
             69   0.5940397351   0.2108373662    596.1231271    13.07991273    1.953197339    1170.021574    231.8948149  0.01757653151
             69   0.5940397351   0.2205801148    602.3629355    3.202576308    1.988873232    1109.046381    228.2531935  0.01692634512
             69   0.5940397351   0.2303228633    603.8728666   0.6490910927    1.997780794    1093.954725    227.3516845  0.01676221927
             69   0.5940397351   0.2400656119    604.1791737   0.1212084901    1.999602127    1090.867327    227.1677354  0.01672844724
             69   0.5940397351   0.2498083605    604.2369111  0.02129946913    1.999945995    1090.284253    227.1330204   0.0167220612
             69   0.5940397351    0.259551109    604.2472038 0.003474884405    2.000007314     1090.18027    227.1268305  0.01672092207
             69   0.5940397351   0.2692938576     604.248912 0.000516179643    2.000017492    1090.163011    227.1258031  0.01672073299
             69   0.5940397351   0.2790366062    604.24917056.855364536e-05    2.000019031      1090.1604    227.1256477  0.01672070438
             69   0.5940397351   0.2887793547    604.24920548.003158982e-06     2.00001924    1090.160047    227.1256267  0.01672070051
             69   0.5940397351   0.2985221033    604.24920968.073358747e-07    2.000019264    1090.160005    227.1256242  0.01672070005
             69   0.5940397351   0.3082648518      604.249216.904492566e-08    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3180076004      604.249214.891194682e-09    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.327750349      604.249212.786366886e-10    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3374930975      604.249211.286803657e-11    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3472358461      604.249214.005424142e-13    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3569785947      604.24921-2.33250025e-13    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3667213432      604.24921-1.106905847e-13    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3764640918      604.24921-1.330289902e-30    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3862068404      604.249214.302446124e-50    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.3959495889      604.24921-4.104073442e-72    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4056923375      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4154350861      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4251778346      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4349205832      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4446633318      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4544060803      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4641488289      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4738915775      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.483634326      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.4933770746      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5031198232      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5128625717      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5226053203      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5323480689      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5420908174      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.551833566      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5615763146      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5713190631      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5810618117      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.5908045602      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6005473088      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6102900574      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6200328059      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6297755545      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6395183031      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6492610516      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6590038002      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6687465488      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6784892973      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6882320459      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.6979747945      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.707717543      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7174602916      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7272030402      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7369457887      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7466885373      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7564312859      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7661740344      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.775916783      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7856595316      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.7954022801      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8051450287      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8148877773      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8246305258      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8343732744      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351    0.844116023      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8538587715      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8636015201      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8733442686      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8830870172      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.8928297658      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9025725143      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9123152629      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9220580115      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351     0.93180076      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9415435086      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9512862572      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9610290057      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9707717543      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9805145029      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351   0.9902572514      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             69   0.5940397351              1      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066  0.02647835711    579.1482321    50.66890481    1.857669966    1433.918628     243.700381  0.02049739375
             70   0.6026490066  0.03621357354    573.0143023     50.1321518    1.827292025    1433.919961    246.5635364  0.02025939189
             70   0.6026490066  0.04594878996    570.0186747    49.87010424     1.82003911    1433.923168    245.9407969  0.02031073552
             70   0.6026490066  0.05568400639    570.1702355     49.8806998    1.821007339    1433.905332     245.809797    0.020321307
             70   0.6026490066  0.06541922282    570.2383566    49.88324545    1.821384136    1433.882018    245.7665644  0.02032455123
             70   0.6026490066  0.07515443925    570.2586931    49.89705283    1.821498153    1433.976304    245.7542256  0.02032690821
             70   0.6026490066  0.08488965568    570.2547665    49.91992254    1.821488018     1434.15592    245.7553138  0.02032936429
             70   0.6026490066  0.09462487211    570.2864072    49.88708251    1.821639723    1433.887762    245.7389856  0.02032691365
             70   0.6026490066   0.1043600885    570.3793678    49.77054579    1.822076353    1432.941986    245.6919949  0.02031739138
             70   0.6026490066    0.114095305    570.3738876    49.77471399    1.822049361    1432.980387    245.6948996  0.02031769566
             70   0.6026490066   0.1238305214    570.0561448    50.17118096    1.820557231    1436.216758    245.8555134  0.02035027973
             70   0.6026490066   0.1335657378    569.6945829    50.62094978    1.818862468    1439.895819    246.0380336  0.02038727441
             70   0.6026490066   0.1433009543     570.174174    49.99906573    1.821099649    1434.838141    245.7971181  0.02033557568
             70   0.6026490066   0.1530361707     571.792483    47.92749765    1.828714936    1418.103769     244.978372  0.02016557511
             70   0.6026490066   0.1627713871    572.7474505     46.6853382    1.833239258    1408.182973     244.492918  0.02006426016
             70   0.6026490066   0.1725066035    570.1806041    49.85065419     1.82106504    1433.768161    245.8008438  0.02032010314
             70   0.6026490066     0.18224182    563.9360997    57.52925282    1.792271124    1498.374924     248.914933  0.02097007047
             70   0.6026490066   0.1919770364    560.1444876     61.9797756    1.775230567    1536.905423    250.7713024  0.02135008718
             70   0.6026490066   0.2017122528     569.161855    49.98744309    1.815766836    1436.960958    246.3716828  0.02031816693
             70   0.6026490066   0.2114474693    588.2507544    24.51668255    1.910466455    1246.025106    236.3209234  0.01836770786
             70   0.6026490066   0.2211826857    599.8919545    7.227951802    1.974536118    1133.386906    229.7107199  0.01718807632
             70   0.6026490066   0.2309179021    603.3231582    1.587795697    1.994524453    1099.472248    227.6808893   0.0168224032
             70   0.6026490066   0.2406531185    604.0710359   0.3079801908    1.998958564    1091.958414    227.2327185  0.01674039034
             70   0.6026490066    0.250388335     604.216714  0.05626381706    1.999825687    1090.488261    227.1451656  0.01672429587
             70   0.6026490066   0.2601235514    604.2436173 0.009686330604    1.999985947    1090.216504    227.1289874  0.01672131902
             70   0.6026490066   0.2698587678    604.2483188 0.001543631063    2.000013957    1090.169004    227.1261599  0.01672079865
             70   0.6026490066   0.2795939843     604.2490810.0002234306063    2.000018499    1090.161303    227.1257015  0.01672071428
             70   0.6026490066   0.2893292007    604.24919342.887478585e-05    2.000019168    1090.160168    227.1256339  0.01672070185
             70   0.6026490066   0.2990644171    604.24920813.278568791e-06    2.000019256    1090.160019     227.125625  0.01672070021
             70   0.6026490066   0.3087996335    604.24920983.217032014e-07    2.000019266    1090.160002     227.125624  0.01672070002
             70   0.6026490066     0.31853485      604.249212.677463875e-08    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3282700664      604.24921 1.84732751e-09    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3380052828      604.249211.031667919e-10    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3477404993      604.249214.537504772e-12    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3574757157      604.249216.499302432e-14    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3672109321      604.24921-3.098651666e-13    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3769461485      604.24921-1.108947564e-13    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066    0.386681365      604.24921-1.319561046e-30    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.3964165814      604.24921-9.81629343e-52    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4061517978      604.249219.220159801e-74    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4158870143      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4256222307      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4353574471      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4450926636      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066     0.45482788      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4645630964      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4742983128      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4840335293      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.4937687457      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5035039621      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5132391786      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066    0.522974395      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5327096114      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5424448278      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5521800443      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5619152607      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5716504771      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.5813856936      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066     0.59112091      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6008561264      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6105913428      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6203265593      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6300617757      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6397969921      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6495322086      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066    0.659267425      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6690026414      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6787378578      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6884730743      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.6982082907      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7079435071      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7176787236      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066     0.72741394      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7371491564      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7468843728      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7566195893      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7663548057      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7760900221      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.7858252386      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066    0.795560455      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8052956714      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8150308879      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8247661043      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8345013207      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8442365371      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8539717536      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066     0.86370697      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8734421864      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8831774029      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.8929126193      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9026478357      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9123830521      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9221182686      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066    0.931853485      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9415887014      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9513239179      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9610591343      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9707943507      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9805295671      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066   0.9902647836      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             70   0.6026490066              1      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781  0.02723157077    579.1481728    50.66889962    1.857669536    1433.919903    243.7004438  0.02049740668
             71   0.6112582781  0.03695925506    573.0178851    50.13231919    1.827306682    1433.920198    246.5626532   0.0202594678
             71   0.6112582781  0.04668693935    570.0206871    49.87036558    1.820043016    1433.925244    245.9414842  0.02031070816
             71   0.6112582781  0.05641462364    570.1687145    49.88211986    1.820999767    1433.918605    245.8106461   0.0203214249
             71   0.6112582781  0.06614230794    570.2379968    49.88332768     1.82138225    1433.884373    245.7667717  0.02032456747
             71   0.6112582781  0.07586999223    570.2651565    49.88857476    1.821528324    1433.909003    245.7509783   0.0203262228
             71   0.6112582781  0.08559767652    570.2603975    49.91254669    1.821514307    1434.097616    245.7524842  0.02032877188
             71   0.6112582781  0.09532536081    570.2622534    49.91747579     1.82152637     1434.13686    245.7511858   0.0203294356
             71   0.6112582781   0.1050530451    570.3328198    49.82931545    1.821857878    1433.421839    245.7155066  0.02032225036
             71   0.6112582781   0.1147807294    570.4123881    49.72591482    1.822230023    1432.585329    245.6754584  0.02031370165
             71   0.6112582781   0.1245084137     570.258514    49.91517393    1.821505588    1434.131402    245.7534226  0.02032917318
             71   0.6112582781    0.134236098    569.8211022    50.46104907    1.819453877    1438.592782    245.9743294  0.02037410017
             71   0.6112582781   0.1439637823    569.7343528    50.56016679    1.819043402     1439.40806    246.0185428  0.02038198294
             71   0.6112582781   0.1536914666    570.8449318    49.13358706    1.824242851    1427.833553    245.4589335   0.0202641824
             71   0.6112582781   0.1634191509    572.5566552    46.93971312    1.832335671    1410.206256    244.5898137  0.02008512857
             71   0.6112582781   0.1731468352    572.2117551    47.33124495    1.830675318    1413.351922    244.7679363  0.02011528234
             71   0.6112582781   0.1828745194     567.642135    52.95883435    1.809212492    1459.601577    247.0792202  0.02057919807
             71   0.6112582781   0.1926022037    561.1969367    60.86932022    1.779989546    1527.163841    250.2518771  0.02125879452
             71   0.6112582781    0.202329888    561.9052331    59.44479767    1.782838517    1515.472425    249.9412882   0.0211222598
             71   0.6112582781   0.2120575723    577.3559324    39.27082766    1.854961073    1352.965344    242.1723776  0.01946222154
             71   0.6112582781   0.2217852566    594.8182334    15.03396218    1.945947414     1182.59747    232.6408642  0.01770848012
             71   0.6112582781   0.2315129409    602.0243118     3.76463002    1.986891243    1112.403873    228.4542072  0.01696264906
             71   0.6112582781   0.2412406252     603.803082   0.7688659568    1.997366538    1094.656788    227.3935413  0.01676988926
             71   0.6112582781   0.2509683095    604.1654423   0.1449506459    1.999520373    1091.005947    227.1759896  0.01672996508
             71   0.6112582781   0.2606959938     604.234199  0.02599550334    1.999929839     1090.31165    227.1346514  0.01672236132
             71   0.6112582781   0.2704236781    604.2466781 0.004385354386    2.000004182    1090.185581    227.1271466  0.01672098025
             71   0.6112582781   0.2801513624    604.24881590.0006826503851    2.000016919    1090.163982    227.1258609  0.01672074363
             71   0.6112582781   0.2898790467    604.24915449.631049699e-05    2.000018936    1090.160562    227.1256573  0.01672070615
             71   0.6112582781    0.299606731     604.2492031.211863341e-05    2.000019226    1090.160071    227.1256281  0.01672070077
             71   0.6112582781   0.3093344152    604.24920931.339316285e-06    2.000019263    1090.160008    227.1256244  0.01672070009
             71   0.6112582781   0.3190620995      604.249211.279376246e-07    2.000019267    1090.160001    227.1256239  0.01672070001
             71   0.6112582781   0.3287897838      604.24921 1.03711944e-08    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3385174681      604.249216.978603697e-10    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3482451524      604.249213.799900024e-11    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3579728367      604.249211.688221825e-12    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781    0.367700521      604.24921-8.257114183e-14    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3774282053      604.24921-2.287537158e-13    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3871558896      604.24921-1.111025514e-13    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.3968835739      604.24921-1.302295782e-30    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4066112582      604.249212.206937611e-53    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4163389425      604.24921-2.04058869e-75    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4260666268      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781    0.435794311      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4455219953      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4552496796      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4649773639      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4747050482      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4844327325      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.4941604168      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5038881011      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5136157854      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5233434697      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781    0.533071154      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5427988383      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5525265226      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5622542068      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5719818911      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5817095754      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.5914372597      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781    0.601164944      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6108926283      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6206203126      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6303479969      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6400756812      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6498033655      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6595310498      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6692587341      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6789864184      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6887141026      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.6984417869      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7081694712      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7178971555      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7276248398      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7373525241      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7470802084      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7568078927      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781    0.766535577      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
             71   0.6112582781   0.7762632613      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
